#Sumatra CSVExporter
#Sun Jun 19 00:13:52 CEST 2011
time,setv_x,setv_y,actualv_x,actualv_y,x,y,deltaT
289733794056840,-9.999896,5.939915,0.25742307,-0.18760636,480.75482,-598.2661,0.0242453645914793
289733814324186,-9.999896,5.951044,0.29478353,-0.17828195,490.5596,-601.3027,0.020329749211668968
289733835334296,-9.999895,6.045716,0.27196833,-0.19751483,500.25702,-609.95374,0.02099430561065674
289733856312798,-9.99989,6.145716,0.24045461,-0.21964423,508.47153,-620.2719,0.020990660414099693
289733877239433,-9.992911,6.2457128,0.19171795,-0.23013228,517.97253,-634.0967,0.0209331177175045
289733897317137,-9.99989,6.2663274,0.18134578,-0.22423734,521.1572,-638.032,0.02007446251809597
289733917464944,-9.999889,6.322695,0.17267515,-0.22403015,527.4293,-646.2923,0.020147807896137238
289733937946245,-9.999889,6.3467646,0.1676497,-0.21869275,530.71173,-650.3704,0.02048211172223091
289733961616606,-9.999888,6.430285,0.14975806,-0.21918243,539.4228,-663.7657,0.023650100454688072
289733982479216,-9.999886,6.4829993,0.1369526,-0.2168471,544.1962,-672.1018,0.020883679389953613
289734003510802,-9.9998865,6.5339565,0.12940016,-0.22081263,546.6991,-677.17816,0.02103077620267868
289734024439463,-9.999883,6.5997696,0.12356334,-0.2231844,551.3917,-686.0032,0.020927850157022476
289734045945963,-9.999885,6.69214,0.13052805,-0.22654574,560.172,-700.4857,0.02148178219795227
289734066496556,-9.999882,6.7450466,0.13193135,-0.22354351,565.3503,-708.735,0.02057531289756298
289734087472627,-9.999884,6.7755156,0.13341953,-0.21783005,568.1423,-712.7306,0.020993899554014206
289734108378596,-9.999882,6.8206887,0.13155597,-0.2124214,573.09216,-720.5337,0.02088935673236847
289734130295176,-9.99988,6.900819,0.13567765,-0.21462464,581.7465,-734.0508,0.021908070892095566
289734150697865,-9.99988,6.944408,0.13259205,-0.20882553,586.6616,-741.77185,0.02039336785674095
289734170739100,-9.999878,6.9893684,0.13262063,-0.2087173,589.5015,-746.2529,0.02004002034664154
289734191772306,-9.999877,7.0400457,0.13115168,-0.2062938,594.5367,-754.20483,0.020780352875590324
289734212456621,-9.999875,7.109433,0.13071482,-0.20665747,602.5311,-766.94476,0.020955810323357582
289734233083800,-9.999875,7.1657314,0.12994257,-0.20666145,607.6945,-775.2509,0.02063041925430298
289734253358440,-9.999876,7.2155476,0.12965655,-0.20788166,610.53516,-779.9131,0.020258432254195213
289734274355177,-9.999873,7.264801,0.12698233,-0.20500337,615.36957,-787.803,0.021003220230340958
289734294519598,-9.999871,7.301549,0.12331615,-0.20054838,617.7682,-791.7887,0.020162800326943398
289734316082019,-9.999872,7.3604374,0.119740844,-0.19814399,625.0639,-803.9728,0.021551480516791344
289734340524318,-9.899869,7.460435,0.043549255,-0.22518755,623.5742,-816.2828,0.024415960535407066
289734360847990,-9.799868,7.5604334,-0.060758587,-0.23801559,617.11523,-825.8124,0.02036621980369091
289734384633837,-9.699864,7.660431,-0.21372096,-0.3679043,599.00085,-856.5381,0.02375221438705921
289734405357863,-9.703761,7.760431,-0.2103246,-0.41236997,595.42065,-871.26373,0.020753201097249985
289734425360197,-9.711396,7.8604317,-0.19916101,-0.44459417,590.27484,-892.1878,0.020008008927106857
289734445959011,-9.762349,7.960433,-0.17369458,-0.46718353,588.64185,-906.01227,0.020601244643330574
289734468560003,-9.745115,8.060433,-0.16575137,-0.47488704,580.6789,-936.6201,0.022579919546842575
289734490270733,-9.726059,8.148049,-0.1685276,-0.46194765,574.9698,-953.7449,0.021709516644477844
289734510358568,-9.715852,8.237965,-0.16668135,-0.4516768,569.4253,-970.44617,0.020097559317946434
289734530725193,-9.722802,8.327639,-0.16248952,-0.44753793,566.3707,-980.2795,0.02037513442337513
289734555706431,-9.681261,8.408302,-0.15470102,-0.4194405,558.36383,-1003.0852,0.02471865527331829
289734575919073,-9.658082,8.500764,-0.15610373,-0.41330975,552.40906,-1018.92664,0.020471172407269478
289734596838414,-9.639358,8.590042,-0.15520659,-0.40667823,546.51184,-1034.5973,0.020931901410222054
289734617498010,-9.6464205,8.654624,-0.14967069,-0.39354932,543.8098,-1041.9927,0.02065919153392315
289734639584782,-9.618557,8.721766,-0.14069887,-0.371772,536.2582,-1062.276,0.021798256784677505
289734659853343,-9.607056,8.798087,-0.13504735,-0.36197478,531.4152,-1075.6599,0.020556265488266945
289734680712712,-9.606802,8.884462,-0.13036892,-0.3605547,528.79114,-1083.6049,0.020865852013230324
289734701819263,-9.6048765,8.956468,-0.121770896,-0.3505187,524.5561,-1096.5354,0.021101687103509903
289734724211974,-9.619001,9.033997,-0.100920625,-0.34214178,519.0888,-1116.8243,0.022382579743862152
289734744624387,-9.633577,9.101509,-0.08834267,-0.33250737,516.30255,-1128.7197,0.020421328023076057
289734765529546,-9.657415,9.165558,-0.07653902,-0.32333264,515.2864,-1134.8186,0.020899079740047455
289734807029060,-9.757421,9.0655575,-0.063902676,-0.32120046,513.2528,-1147.0116,0.028143148869276047
289734815854692,-9.857416,9.115118,-0.030637192,-0.31751817,511.1562,-1171.8958,0.022181188687682152
289734836389887,-9.934661,9.1699,-0.014504195,-0.31945378,511.41522,-1179.3103,0.0205420833081007
289734857548711,-9.99984,9.212122,-2.6903127E-4,-0.31433958,511.61908,-1191.2668,0.021149907261133194
289734879950741,-9.999839,9.26794,0.022636447,-0.3148153,513.09045,-1210.5066,0.022417834028601646
289734900472969,-9.999837,9.329605,0.03137293,-0.31977576,513.963,-1218.2759,0.02052547037601471
289734920500832,-9.999836,9.391703,0.040803626,-0.32380533,515.5497,-1231.4819,0.020022595301270485
289734941624807,-9.999836,9.440805,0.04474243,-0.3223245,516.46844,-1238.5596,0.021118301898241043
289734965725509,-9.999834,9.52972,0.055427466,-0.33746967,519.77234,-1261.1051,0.02408895082771778
289734989876862,-9.999832,9.621096,0.061737597,-0.35396886,522.3043,-1276.9109,0.024159863591194153
289735014338612,-9.999833,9.616418,0.05643754,-0.3247107,523.7624,-1286.8702,0.024450404569506645
289735036728081,-9.999831,9.716418,0.06602573,-0.39061582,528.6339,-1318.5148,0.02240648865699768
289735056857248,-9.99983,9.746497,0.060891226,-0.37537426,530.55743,-1332.0226,0.020131191238760948
289735077892076,-9.999829,9.846497,0.0614491,-0.40945697,532.30023,-1345.6873,0.021039284765720367
289735098390801,-9.999827,9.946497,0.06180664,-0.4449509,535.0593,-1367.2847,0.020495887845754623
289735118389488,-9.9998255,10.000174,0.057897322,-0.453523,536.2571,-1378.6426,0.0200128685683012
289735142263673,-9.999825,10.000174,0.04652647,-0.47692487,539.95404,-1417.9911,0.0238555446267128
289735162500628,-9.999826,10.000174,0.039879613,-0.4766064,540.6038,-1428.8173,0.02024262771010399
289735183390387,-9.999826,10.000174,0.03315763,-0.47151616,541.7665,-1447.1038,0.02089381217956543
289735203837245,-9.9998255,10.0001745,0.02810764,-0.4753766,542.2784,-1458.3427,0.020440373569726944
289735226741340,-9.999826,10.000174,0.018424042,-0.48246706,543.4875,-1489.059,0.022903690114617348
289735248909560,-9.999826,10.000174,0.013245215,-0.48467398,543.9991,-1508.5819,0.022168219089508057
289735269451238,-9.999826,10.000174,0.009376538,-0.49199605,544.1632,-1520.611,0.020541271194815636
289735290373821,-9.999826,10.0001745,0.0044930736,-0.4937643,544.33716,-1540.4508,0.020926635712385178
289735311840205,-9.999829,10.000173,-0.0032898842,-0.48524266,544.2127,-1569.4575,0.021457873284816742
289735332373778,-9.999826,10.000174,-0.008656307,-0.5182072,543.8182,-1593.6753,0.020544515922665596
289735352404883,-9.999828,10.000172,-0.01162787,-0.523467,543.52625,-1606.2124,0.020023809745907784
289735372936836,-9.999827,10.000173,-0.016236939,-0.53618246,542.8674,-1628.3292,0.020518580451607704
289735394801143,-9.999827,10.000174,-0.022380508,-0.5266468,541.5969,-1659.6742,0.02187889628112316
289735415392258,-9.9998255,10.000175,-0.025745617,-0.5302164,540.9384,-1672.0713,0.020589493215084076
289735435495896,-9.999826,10.0001745,-0.03026442,-0.52956903,539.7236,-1692.4445,0.02010769210755825
289735455535510,-9.999825,10.000176,-0.03623698,-0.5357173,538.1418,-1714.5543,0.020044071599841118
289735476503477,-9.999826,10.000174,-0.041966874,-0.54154,536.9644,-1727.6359,0.020962700247764587
289735497925287,-9.999827,10.000171,-0.05513117,-0.54538053,533.45593,-1761.4718,0.02140033431351185
289735518495331,-9.999827,10.000173,-0.06268746,-0.5469382,530.8136,-1783.3497,0.020592736080288887
289735539380633,-9.999825,10.000175,-0.067824185,-0.5404613,529.19635,-1794.7656,0.020891379565000534
289735560860389,-9.999827,10.000174,-0.07824662,-0.55084085,525.75214,-1817.7264,0.021456660702824593
289735581417466,-9.988401,10.000174,-0.09741739,-0.5594719,519.44977,-1852.5958,0.020565180107951164
289735602410151,-9.987122,10.000174,-0.11156713,-0.57074195,514.4935,-1876.6372,0.020998358726501465
289735623414587,-9.999246,10.0001745,-0.11961833,-0.5640651,511.74747,-1888.0529,0.02100524678826332
289735644416997,-9.9998255,10.000174,-0.12805296,-0.55294573,506.70813,-1908.8899,0.020992280915379524
289735667381469,-9.982839,10.000175,-0.14698829,-0.54797286,497.4011,-1942.6923,0.022933676838874817
289735687404470,-9.985718,10.000172,-0.15733345,-0.55152607,493.58997,-1955.0094,0.020062711089849472
289735708424709,-9.986231,10.000172,-0.16741195,-0.54718363,486.87747,-1976.2356,0.021006867289543152
289735729405643,-9.98145,10.000171,-0.17936015,-0.5451388,479.49246,-1997.83,0.020996736362576485
289735751748917,-9.961014,10.000171,-0.19704552,-0.5312183,467.39685,-2029.4158,0.022323012351989746
289735772513060,-9.963092,10.000174,-0.20495358,-0.528388,462.58237,-2041.1007,0.02078237757086754
289735792557536,-9.969835,10.000172,-0.20945813,-0.5144193,454.65912,-2060.0813,0.020045287907123566
289735828256366,-9.96699,10.000175,-0.21712348,-0.49401724,441.6937,-2089.129,0.027998892590403557
289735840655609,-9.999826,9.969006,-0.1990522,-0.43981582,436.17242,-2101.1174,0.020101208239793777
289735861469998,-9.987717,10.000174,-0.21311665,-0.45514122,430.14645,-2113.48,0.020806284621357918
289735881535951,-9.988774,10.000174,-0.21955396,-0.45385885,421.2891,-2131.4946,0.02007729932665825
289735903097966,-9.982623,10.000174,-0.22891344,-0.4610822,411.8544,-2150.3267,0.021557558327913284
289735925903593,-9.9998255,10.000174,-0.21732883,-0.4271046,399.85797,-2174.0342,0.02278212457895279
289735946418933,-9.999824,10.000176,-0.2120179,-0.4173924,395.76483,-2182.3386,0.02053884044289589
289735966611719,-9.999826,10.000174,-0.20140351,-0.39720613,388.93628,-2196.1152,0.02019643224775791
289735986728324,-9.999828,10.000171,-0.19431473,-0.39014453,385.24103,-2204.0857,0.020117012783885002
289736010895886,-9.999826,10.0001745,-0.17398565,-0.3701419,375.96448,-2224.7954,0.02414284460246563
289736031514961,-9.999827,10.000171,-0.16186248,-0.3580697,370.4274,-2237.83,0.02064257673919201
289736052522234,-9.9998255,10.0001745,-0.14841735,-0.3508763,365.45303,-2250.7966,0.021004842594265938
289736072548070,-9.999826,10.0001745,-0.13692838,-0.34947473,362.98508,-2258.4993,0.020016515627503395
289736093439046,-9.999826,10.0001745,-0.112053834,-0.33708954,356.87277,-2278.2534,0.020901916548609734
289736114442672,-9.999823,10.000175,-0.112006456,-0.3371072,353.68625,-2287.996,0.02100484073162079
289736134605472,-9.9998255,10.000174,-0.11198276,-0.33711603,352.093,-2292.8674,0.020159559324383736
289736155485912,-9.999828,10.000173,-0.11193754,-0.3371329,349.05133,-2302.1672,0.020818036049604416
289736175429489,-9.999826,10.000174,-0.11189015,-0.33715057,345.86484,-2311.91,0.02000557631254196
289736197498026,-9.999825,10.000174,-0.11181907,-0.33717704,341.08508,-2326.524,0.022047871723771095
289736218444922,-9.999828,10.000174,-0.11179538,-0.33718586,339.49182,-2331.3953,0.020966345444321632
289736239434365,-9.999825,10.000175,-0.11174799,-0.3372035,336.3053,-2341.138,0.020998764783143997
289736260585085,-9.999828,10.000172,-0.11172429,-0.33721232,334.71207,-2346.0093,0.02113896794617176
289736283065322,-9.999826,10.000174,-0.1116532,-0.3372388,329.9323,-2360.6235,0.022459572181105614
289736303450587,-9.9998255,10.000176,-0.111607954,-0.3372556,326.89062,-2369.9233,0.020407551899552345
289736323624327,-9.9998255,10.000173,-0.11158425,-0.33726442,325.2974,-2374.7947,0.020169688388705254
289736348655813,-9.999649,10.000351,-0.11151315,-0.33729082,320.5176,-2389.4087,0.02501811273396015
289736370290767,-9.999825,10.000176,-0.11146575,-0.33730844,317.33112,-2399.1514,0.021649135276675224
289736390554466,-9.999825,10.0001745,-0.111418344,-0.33732602,314.14462,-2408.894,0.020275043323636055
289736411631031,-9.999827,10.000173,-0.111394644,-0.3373348,312.55136,-2413.7654,0.02106684073805809
289736432282118,-9.999826,10.000174,-0.11132353,-0.33736122,307.7716,-2428.3794,0.02065756916999817
289736452439651,-9.999826,10.0001745,-0.11127611,-0.33737877,304.58508,-2438.122,0.020157532766461372
289736472448063,-9.999827,10.000173,-0.111252405,-0.33738756,302.99185,-2442.9934,0.020004360005259514
289736492460933,-9.9998255,10.000175,-0.11120715,-0.33740434,299.95016,-2452.2932,0.02000962756574154
289736512493253,-9.9998255,10.000174,-0.11118344,-0.33741313,298.35693,-2457.1646,0.020016921684145927
289736535162321,-9.999826,10.0001745,-0.11109076,-0.33744743,292.12875,-2476.207,0.02266339585185051
289736555462490,-9.999825,10.000175,-0.11106704,-0.3374562,290.5355,-2481.0784,0.020315971225500107
289736575576664,-9.999827,10.000174,-0.11102178,-0.33747295,287.49384,-2490.3782,0.02011660486459732
289736595568463,-9.999824,10.000175,-0.110998064,-0.33748174,285.9006,-2495.2495,0.020007602870464325
289736620207698,-9.999828,10.000172,-0.11092908,-0.33750722,281.2657,-2509.421,0.02463882975280285
289736640674411,-9.999825,10.000175,-0.11088165,-0.33752474,278.07916,-2519.1636,0.020455367863178253
289736661612797,-9.999826,10.0001745,-0.110857934,-0.3375335,276.48593,-2524.035,0.02094324864447117
289736682698682,-9.9998255,10.0001745,-0.1108105,-0.33755103,273.2994,-2533.7776,0.021091964095830917
289736704219770,-9.9998255,10.0001745,-0.1107415,-0.33757648,268.6645,-2547.9487,0.021494749933481216
289736724478201,-9.999828,10.000171,-0.11069622,-0.3375932,265.62283,-2557.2485,0.02027909643948078
289736744484182,-9.999825,10.0001745,-0.1106725,-0.33760193,264.02957,-2562.1199,0.020007196813821793
289736764506777,-9.999826,10.000174,-0.11062506,-0.33761942,260.84308,-2571.8625,0.020022595301270485
289736787258916,-9.999826,10.000173,-0.1105539,-0.33764565,256.06332,-2586.4766,0.022740792483091354
289736807597985,-9.9998255,10.000175,-0.110506445,-0.3376631,252.87682,-2596.2192,0.020261671394109726
289736827685415,-9.999826,10.0001745,-0.11048272,-0.33767185,251.28357,-2601.0906,0.020172523334622383
289736850307073,-9.999828,10.000171,-0.11043528,-0.3376893,248.09706,-2610.8333,0.022591672837734222
289736870538760,-9.999826,10.000174,-0.11038998,-0.337706,245.0554,-2620.133,0.02025964856147766
289736890579185,-9.999826,10.000175,-0.110342525,-0.33772343,241.8689,-2629.8757,0.020035967230796814
289736911562955,-9.999826,10.000172,-0.1103188,-0.33773217,240.27565,-2634.747,0.020991064608097076
289736934469886,-9.999826,10.0001745,-0.11024977,-0.33775753,235.64073,-2648.9182,0.022886669263243675
289736954579603,-9.999824,10.000176,-0.110204466,-0.33777416,232.59908,-2658.218,0.020131191238760948
289736974679189,-9.999826,10.0001745,-0.110157005,-0.3377916,229.41257,-2667.9607,0.020093508064746857
289736996002126,-9.999654,10.000347,-0.11013543,-0.33779952,227.96416,-2672.3892,0.021328609436750412
289737019073170,-9.999825,10.000175,-0.11006639,-0.33782485,223.32925,-2686.5605,0.023065371438860893
289737039558118,-9.999827,10.000174,-0.110018924,-0.33784226,220.14275,-2696.3032,0.020494267344474792
289737059739963,-9.999828,10.000173,-0.10999519,-0.33785096,218.5495,-2701.1746,0.02018103562295437
289737080495191,-9.999826,10.0001745,-0.10994772,-0.33786836,215.36299,-2710.9172,0.020753607153892517
289737100562765,-9.9998255,10.000174,-0.109876506,-0.33789444,210.58324,-2725.5312,0.02007000334560871
289737122017398,-9.999828,10.000172,-0.10982687,-0.33791262,207.25189,-2735.7166,0.021446527913212776
289737142826114,-9.999825,10.0001745,-0.109805286,-0.33792052,205.80348,-2740.1453,0.020810741931200027
289737163846759,-9.999826,10.000173,-0.10975781,-0.33793786,202.61699,-2749.888,0.02102753333747387
289737189105572,-9.999827,10.000174,-0.10968658,-0.3379639,197.83723,-2764.502,0.025225989520549774
289737209543514,-9.999824,10.000175,-0.109662846,-0.3379726,196.24397,-2769.3733,0.020456582307815552
289737230771225,-9.9998255,10.000174,-0.109615356,-0.33798996,193.05748,-2779.116,0.021237842738628387
289737251563328,-9.999826,10.000174,-0.10959161,-0.33799863,191.46422,-2783.9873,0.020781971514225006
289737273471399,-9.999653,10.000347,-0.10949879,-0.3380325,185.23607,-2803.0298,0.02184120938181877
289737293523979,-9.999826,10.000174,-0.10947505,-0.3380412,183.6428,-2807.9011,0.020130788907408714
289737313534418,-9.999828,10.000171,-0.10942755,-0.3380585,180.45631,-2817.6438,0.020016111433506012
289737333665206,-9.9998255,10.000175,-0.109403804,-0.33806717,178.86307,-2822.5151,0.02007284201681614
289737361918168,-9.999828,10.000172,-0.109332554,-0.33809313,174.08331,-2837.1292,0.028299156576395035
289737382562367,-9.9998255,10.0001745,-0.10928722,-0.33810967,171.04164,-2846.429,0.02065027691423893
289737403622318,-9.999825,10.000177,-0.109263465,-0.3381183,169.4484,-2851.3003,0.021058330312371254
289737425999630,-9.999823,10.000176,-0.109168455,-0.33815292,163.0754,-2870.7856,0.022358672693371773
289737446119882,-9.999825,10.0001745,-0.1091447,-0.33816156,161.48215,-2875.657,0.020142540335655212
289737466572007,-9.999828,10.000171,-0.10909719,-0.3381788,158.29564,-2885.3997,0.02044564113020897
289737487567529,-9.999826,10.000173,-0.1090756,-0.33818668,156.84723,-2889.8281,0.020990660414099693
289737511088364,-9.9998255,10.0001745,-0.10900649,-0.3382118,152.21233,-2903.9993,0.023513542488217354
289737531569665,-9.999829,10.000174,-0.108956814,-0.33822984,148.88098,-2914.1848,0.020493455231189728
289737551650612,-9.999826,10.000174,-0.108911455,-0.33824632,145.83932,-2923.4846,0.020075272768735886
289737571770053,-9.999826,10.000174,-0.108887695,-0.33825496,144.24608,-2928.356,0.020121468231081963
289737592580391,-9.9998255,10.0001745,-0.108842336,-0.3382714,141.20442,-2937.6558,0.020816819742321968
289737612662147,-9.999826,10.000174,-0.10877105,-0.33829728,136.42467,-2952.2698,0.02007608488202095
289737633515032,-9.999826,10.0001745,-0.10874729,-0.3383059,134.83142,-2957.141,0.020855316892266273
289737653536006,-9.999823,10.000176,-0.10869976,-0.33832312,131.64491,-2966.8838,0.020010031759738922
289737673612090,-9.999826,10.000174,-0.108676,-0.33833173,130.05167,-2971.7551,0.02008175663650036
289737695592695,-9.999828,10.000172,-0.10858094,-0.33836615,123.678665,-2991.2405,0.021994788199663162
289737716579301,-9.9998255,10.000174,-0.10855717,-0.33837476,122.08542,-2996.1118,0.02098093368113041
289737737609672,-9.9998255,10.0001745,-0.1085118,-0.33839118,119.043755,-3005.4116,0.02102023921906948
289737758654224,-9.9998255,10.000174,-0.10849019,-0.338399,117.595345,-3009.84,0.02106076292693615
289737781761738,-9.999827,10.000172,-0.10842104,-0.338424,112.96044,-3024.0112,0.02307995967566967
289737802615839,-9.999828,10.000172,-0.1083735,-0.3384412,109.77394,-3033.754,0.020875981077551842
289737823118211,-9.999826,10.0001745,-0.10832596,-0.33845836,106.58744,-3043.4966,0.020502371713519096
289737843723508,-9.9998255,10.000174,-0.10830219,-0.33846694,104.994194,-3048.368,0.020559102296829224
289737877979765,-9.9998255,10.0001745,-0.10823087,-0.3384927,100.21444,-3062.982,0.03427205979824066
289737898555886,-9.9998255,10.0001745,-0.10815306,-0.33852077,95.000175,-3078.9243,0.02060691826045513
289737918940745,-9.9998255,10.0001745,-0.108129285,-0.33852935,93.40692,-3083.7957,0.020374728366732597
289737939547664,-9.9998255,10.000174,-0.108081736,-0.33854648,90.22042,-3093.5383,0.020612996071577072
289737959765168,-9.9998255,10.000174,-0.10803634,-0.33856285,87.178764,-3102.8381,0.020222367718815804
289737979877316,-9.999651,10.000347,-0.10801256,-0.3385714,85.58552,-3107.7095,0.02010890655219555
289738003652628,-9.999826,10.000175,-0.107941225,-0.3385971,80.80577,-3122.3235,0.02375626750290394
289738023752619,-9.999826,10.000174,-0.10789366,-0.33861423,77.61927,-3132.0662,0.020119035616517067
289738044557283,-9.999826,10.0001745,-0.107846096,-0.33863133,74.43277,-3141.8088,0.020807096734642982
289738064581499,-9.999826,10.000174,-0.107822314,-0.3386399,72.83952,-3146.6802,0.020006386563181877
289738084634080,-9.899826,9.900171,-20.395863,10.143472,-215.34943,-1662.9232,0.020069599151611328
289738104655054,-9.999826,10.0001745,0.36360908,0.46751314,989.18286,-2209.1096,0.02002178318798542
289738125061795,-9.999826,9.977942,0.41364464,0.46696207,997.2038,-2196.839,0.020387696102261543
289738145563762,-9.999826,9.991513,0.41908708,0.44879603,1004.3004,-2178.9836,0.02050763927400112
289738166536186,-9.999826,9.967602,0.4032015,0.45040867,1006.15576,-2169.507,0.020988227799534798
289738190450488,-9.999827,9.989619,0.3629556,0.42707187,1015.84204,-2136.0857,0.023880667984485626
289738210554126,-9.999826,9.96479,0.3473221,0.42983407,1017.91254,-2126.133,0.020132407546043396
289738230613191,-9.999825,9.947726,0.3323295,0.42779458,1022.61084,-2108.9758,0.020065143704414368
289738251552387,-9.999827,9.918826,0.32921636,0.43216968,1025.6942,-2098.44,0.02092825621366501
289738275884467,-9.99983,9.868632,0.31458694,0.4441083,1034.1976,-2069.26,0.02431425079703331
289738296667250,-9.999829,9.830402,0.2985188,0.45096344,1039.2496,-2051.0466,0.02079777605831623
289738317610093,-10.000003,9.792936,0.29785565,0.45772082,1043.1324,-2039.5946,0.02095094881951809
289738338119759,-9.99983,9.758157,0.2786574,0.46207494,1048.5873,-2020.7302,0.020505612716078758
289738362949851,-9.93814,9.715246,0.21332599,0.46873924,1054.101,-1991.3988,0.024839818477630615
289738382990681,-9.838136,9.815248,-0.10381054,0.26402548,1027.9994,-1994.858,0.020048528909683228
289738403996333,-9.738134,9.915247,-0.27830097,-0.11274411,1015.8538,-2017.4247,0.02099430561065674
289738425077761,-9.778601,9.815246,-0.26481465,0.09370063,999.55145,-2034.0862,0.021064408123493195
289738447545437,-9.6786,9.915243,-0.45112482,0.058488846,950.94336,-2053.7742,0.022435663267970085
289738467578162,-9.578601,9.847869,-0.5554913,0.1022922,916.3756,-2054.3523,0.02007608488202095
289738488574494,-9.490832,9.796846,-0.59054327,0.13513468,897.35425,-2052.9814,0.020997142419219017
289738508589795,-9.501404,9.89685,-0.5764394,0.07988458,873.1951,-2057.757,0.020017731934785843
289738533752976,-9.501349,9.996851,-0.5673333,0.013481133,836.5964,-2064.4456,0.025158319622278214
289738553921044,-9.460217,10.000164,-0.5794516,0.012952274,822.6,-2065.1355,0.020176172256469727
289738574712741,-9.441123,10.000162,-0.5798453,-0.025279213,799.61676,-2069.1863,0.02076171152293682
289738595604527,-9.398315,10.000164,-0.59139746,-0.047543343,774.63025,-2072.3926,0.020921772345900536
289738616104063,-9.377686,10.000163,-0.5911008,-0.06933996,737.8417,-2077.2341,0.02048778347671032
289738636666407,-9.37431,10.000163,-0.5837798,-0.07794885,725.49396,-2079.3792,0.020570853725075722
289738657644504,-9.342762,10.000162,-0.58940566,-0.09707647,701.3684,-2084.6758,0.020976072177290916
289738678937860,-9.337478,10.000162,-0.5829074,-0.10348673,688.9535,-2087.3518,0.02128646709024906
289738699949185,-9.310702,10.000164,-0.58533615,-0.11849342,652.70233,-2095.6572,0.021005652844905853
289738720667943,-9.30599,10.000162,-0.5779024,-0.12229019,630.5246,-2100.9197,0.020736588165163994
289738741698314,-9.243937,10.000159,-0.59774065,-0.1319914,604.4096,-2107.3765,0.02103077620267868
289738762593747,-9.235003,10.000164,-0.59213895,-0.13477749,591.5306,-2110.712,0.020896244794130325
289738783518760,-9.209137,10.000163,-0.5930719,-0.14162245,554.6986,-2120.265,0.020890571177005768
289738804016675,-9.206003,10.000157,-0.58402175,-0.14210008,532.39105,-2126.0989,0.02048211172223091
289738824628456,-9.178747,10.000159,-0.5874262,-0.14508323,518.6589,-2129.7583,0.020646223798394203
289738844661586,-9.15651,10.00016,-0.587522,-0.14734218,495.8864,-2135.807,0.020037587732076645
289738865967099,-9.10999,10.00016,-0.5978095,-0.1532816,457.3869,-2146.1038,0.021309969946742058
289738896652986,-9.070683,10.000158,-0.60587996,-0.15629245,442.68842,-2150.0298,0.0267123281955719
289738912598690,-9.045726,10.000156,-0.6058892,-0.15758048,418.55573,-2156.4822,0.01993466354906559
289738932634252,-8.976731,10.000156,-0.6263541,-0.16365519,389.80566,-2164.1155,0.020016111433506012
289738952734243,-8.933745,10.0001545,-0.6344243,-0.16560036,374.25107,-2168.19,0.020110122859477997
289738974948253,-8.910848,10.000155,-0.6304369,-0.16399083,335.13165,-2178.37,0.02217024564743042
289738995628921,-8.892887,10.000154,-0.62535065,-0.1620803,310.76163,-2184.6226,0.020721595734357834
289739016608234,-8.855465,10.000151,-0.6304914,-0.16204897,295.88528,-2188.331,0.02097485587000847
289739036628397,-8.830742,10.0001545,-0.62837255,-0.1602208,271.12854,-2194.4998,0.020028268918395042
289739058415714,-8.7680435,10.000154,-0.64281523,-0.15946099,230.04565,-2204.3416,0.021750036627054214
289739078625114,-8.742371,10.000151,-0.6401589,-0.15643936,204.82535,-2210.246,0.020231282338500023
289739099604832,-8.701122,10.00015,-0.64584404,-0.15533566,189.53703,-2213.6929,0.020986607298254967
289739120612104,-8.675608,10.00015,-0.64273876,-0.15177573,164.32896,-2219.3435,0.02100200392305851
289739141779438,-8.635553,10.00015,-0.64508367,-0.14593035,123.746765,-2227.963,0.02116571180522442
289739162606795,-8.59353,10.000149,-0.65047735,-0.14396863,108.420265,-2231.0596,0.02083505690097809
289739182626958,-8.565408,10.00015,-0.6479678,-0.1402498,83.663124,-2236.0886,0.020014895126223564
289739202637802,-8.554745,10.00015,-0.6382745,-0.1361305,70.46094,-2238.7295,0.020028268918395042
289739222714696,-8.505806,10.000146,-0.6458556,-0.1351452,44.048866,-2243.9978,0.02006716839969158
289739245188855,-8.471506,10.000149,-0.6445153,-0.13171197,4.141568,-2251.9053,0.022457949817180634
289739265663267,-8.430535,10.000149,-0.6475842,-0.13056906,-22.013012,-2257.0286,0.0204894058406353
289739286625966,-8.418851,10.000147,-0.63777137,-0.1281015,-35.26223,-2259.6577,0.020962698385119438
289739307143737,-8.372505,10.000147,-0.64350814,-0.12831004,-60.78129,-2264.6892,0.020527899265289307
289739327771321,-8.359589,10.000147,-0.631482,-0.1264398,-98.534546,-2272.3232,0.020616237074136734
289739348618938,-8.344662,10.000148,-0.622274,-0.124831945,-122.40027,-2277.1829,0.02084883116185665
289739368654905,-8.309507,10.000147,-0.6240597,-0.126247,-136.7897,-2280.2031,0.020024215802550316
289739388641841,-8.2769165,10.000142,-0.6240587,-0.1262516,-154.53287,-2283.8066,0.02000841125845909
289739408776276,-8.246273,10.000143,-0.62405825,-0.12625389,-163.40445,-2285.6084,0.020120657980442047
289739433991325,-8.211046,10.000144,-0.6240569,-0.12626077,-190.0192,-2291.0137,0.025202082470059395
289739454638359,-8.177664,10.000141,-0.6240559,-0.12626536,-207.76236,-2294.6172,0.02067863941192627
289739475342124,-8.146302,10.000143,-0.62405545,-0.12626766,-216.63394,-2296.4192,0.020691607147455215
